id,zip_code,longitude,latitude
229,0500087,42.344744,140.998376
230,0510028,42.32450411111111,140.96440122222222
231,0500066,42.36937983783784,140.96910633783796
232,0510024,42.319610499999996,140.96684062499997
233,0500071,42.38033427586209,141.03144986206894
234,0510021,42.32778042857143,140.96549071428572
235,0850062,43.02968325,144.39377925
236,0850054,43.0068647,144.3742041
237,0850011,42.98632268749999,144.392014
238,0850008,43.000359749999994,144.39607708333332
239,0850837,42.98091599999999,144.39016928571428
240,0840917,43.00848861904762,144.2685653809524
241,0850824,42.97162533333334,144.3914041666667
242,0850041,42.996093599999995,144.37724433333332
243,0850802,42.9488395135135,144.4473829189189
244,0850003,42.99255345454546,144.3934539090909
245,0850044,43.001887999999994,144.36520360000003
246,0840908,43.044756,144.339832
247,0850043,42.997060749999996,144.369027625
248,0850051,43.00328005555556,144.39124594444445
249,0850048,43.00096123529412,144.36892070588235
250,0840927,43.05437,144.172997
251,0850815,42.98779217647059,144.39985435294116
252,0850251,43.08864,144.176216
253,0850812,42.963282,144.397157
254,0850055,43.0086679,144.3706338
255,0850822,42.97699146153847,144.4049481538461
256,0840902,43.032464,144.367565
257,0850844,42.9722814,144.36774559999998
258,0850034,42.993343799999984,144.37855660000002
259,0850032,42.99884983333334,144.38190516666668
260,0850047,43.00277777777779,144.37397255555553
261,0850002,42.991220769230765,144.3946843076923
262,0850004,42.9915377,144.3888278
263,0850045,43.00454,144.36890454545454
264,0850807,42.958842000000004,144.471266
265,0850025,42.9956618888889,144.36618922222223
266,0850825,42.9748661,144.39688769999998
267,0850823,42.96779050000001,144.39342349999998
268,0840926,43.049622799999995,144.209673
269,0840924,43.0350355,144.31200421428574
270,0850053,43.00915466666667,144.37948894444446
271,0850031,42.998879,144.38726375000002
272,0850052,43.00650223076923,144.38470207692308
273,0840929,43.03040845454545,144.31194963636364
274,0850027,42.99143133333333,144.36944000000003
275,0840925,43.01425472727272,144.234028
276,0850836,42.97887,144.3876106666667
277,0850038,43.00083066666667,144.38559533333333
278,0850024,42.992807222222226,144.36277522222224
279,0850056,43.01140399999999,144.37439207142856
280,0850064,43.032838,144.407114
281,0850006,42.99661411111111,144.387581
282,0850001,42.999244000000004,144.401014
283,0850843,42.968588,144.380205
284,0840922,43.0619104,144.30062279999999
285,0850007,42.99706331578947,144.3944537368421
286,0850005,42.994098900000004,144.38852429999997
287,0850801,42.94438325,144.473642
288,0850845,42.9762725,144.3725695
289,0850022,42.983771,144.3739973
290,0840921,43.086109,144.278637
291,0850037,43.004194,144.37995214285715
292,0840928,43.078694,144.234703
293,0850042,42.99814984210527,144.37200057894736
294,0850036,42.99957319999999,144.37656339999998
295,0850033,42.992212470588235,144.38389664705886
296,0891181,42.86170727272727,143.20922081818182
297,0800835,42.87360608333333,143.17880750000003
298,0800833,42.87568955555556,143.19163711111113
299,0800816,42.933535133333336,143.20705406666667
300,0891182,42.85792433333333,143.1694623333333
301,0800836,42.877461833333335,143.154821
302,0891242,42.824939,143.197097
303,0891184,42.866824,143.136656
304,0800846,42.90366363157896,143.19057405263158
305,0800844,42.91031137499999,143.18656925000002
306,0800845,42.90941809090909,143.185832
307,0800857,42.89145766666667,143.172836
308,0800817,42.928034210526306,143.21460952631577
309,0990871,43.797356666666715,143.75630067676764
310,0900018,43.81417755555555,143.89703477777778
311,0900011,43.830136333333336,143.910491
312,0900803,43.81249563829788,143.90987740425538
313,0900016,43.81495164285713,143.90516660714283
314,0991582,43.75466300000001,143.8698408
315,0900066,43.81659612000001,143.87786296
316,0990877,43.82431283333333,143.8131729444444
317,0991585,43.75503904347828,143.83560901086943
318,0900821,43.78654618181819,143.88099345454546
319,0900807,43.80139066019415,143.92154892233
320,0991583,43.76807664788735,143.85855629577466
321,0900063,43.816392277777766,143.88671572222222
322,0900001,43.833387350649325,143.91960038961042
323,0900015,43.81930705263158,143.9077626315789
324,0900835,43.79475608695651,143.86688186956525
325,0900823,43.78269665384617,143.87662288461541
326,0900814,43.786511,143.89623500000002
327,0900019,43.81402932876712,143.89363572602736
328,0900002,43.84232583333333,143.8774297222222
329,0900815,43.783530142857146,143.88919178571427
330,0900826,43.786852880000005,143.86971916000002
331,0990874,43.806194500000004,143.73321775
332,0900805,43.80318000000001,143.90554482608692
333,0900008,43.820094296875006,143.840279671875
334,0900017,43.816317363636365,143.90094818181817
335,0900802,43.81604854838708,143.91441738709685
336,0900034,43.80955,143.888841
337,0991584,43.74431092857143,143.83219857142853
338,0900061,43.82227229166666,143.89586506944443
339,0990872,43.79523491111114,143.73233748888876
340,0900833,43.7953640886076,143.88150470886075
341,0900834,43.79531840740742,143.87458383333336
342,0900012,43.82788863333334,143.91536750000006
343,0990873,43.792930000000005,143.703292
344,0900827,43.78634217647059,143.87673688235293
345,0900013,43.82395210526316,143.9111314736842
346,0900816,43.78597423529413,143.8895655882353
347,0900033,43.813242249999995,143.88867275
348,0990878,43.804446325842676,143.80936253932575
349,0991586,43.76349331884057,143.82564723188403
350,0900014,43.826258384615386,143.90602092307694
351,0991587,43.78772569999999,143.83313841666669
352,0900822,43.78235885185185,143.88275014814812
353,0900824,43.78008835087719,143.8676861052632
354,0990875,43.815925846153846,143.75187246153843
355,0900032,43.81248585714286,143.89085392857143
356,0990879,43.80067835555555,143.77368446666668
357,0991581,43.774373000000004,143.8906412
358,0900825,43.786554900000006,143.86213267499997
359,0910025,43.78222488888889,143.61691944444442
360,0910026,43.778264086956526,143.6111185652174
361,0910023,43.78222555555557,143.62424483333336
362,0910027,43.78274505555555,143.59784005555554
363,0910022,43.78355785714286,143.63102457142858
364,0910024,43.777843307692315,143.61861338461537
365,0910002,43.78680430434782,143.6228223043478
366,0910011,43.78626191666666,143.6425719166667
367,0910031,43.7760835,143.59119275
368,0910170,43.756160755725205,143.50816315267173
369,0910021,43.7863915,143.590917
370,0910004,43.78768125641025,143.61238184615388
371,0910033,43.78441051428572,143.61112414285714
372,0910151,43.756204374999996,143.51887812500001
373,0910032,43.792041000000005,143.61187119999997
374,0910003,43.787181294117644,143.62011682352943
375,0910157,43.761118,143.50425533333336
376,0910153,43.751773199999995,143.50515439999995
377,0910008,43.790542758620695,143.62251403448283
378,0910001,43.78630126666666,143.62521489999997
379,0900808,43.783796846153834,143.9212271153846
380,0680405,43.068452181818174,141.96832351515155
381,0680754,42.936177782608695,142.0784211304348
382,0680412,43.040931857142866,141.9659465714286
383,0680414,43.04265983333334,141.95992625000002
384,0680532,42.997829324999984,142.01311407500003
385,0680533,42.99456800000001,142.025633
386,0680535,42.98459542857142,142.01469452380948
387,0680534,42.99248586363636,142.01166368181816
388,0680402,43.063568599999996,141.9836676
389,0680404,43.05653349999999,141.97266430000002
390,0680406,43.064595,141.982324
391,0680401,43.066789,141.988155
392,0680424,43.027270400000006,141.9657181
393,0680409,43.0821605,141.987968
394,0680421,43.0315715,141.9714694
395,0680546,43.01329885714286,142.07934414285714
396,0680545,43.02158521739131,142.082215826087
397,0680541,43.01465183333333,142.05277999999998
398,0680544,43.025333200000006,142.0884342
399,0680548,43.014001,142.058545
400,0680547,43.02075879999998,142.07437509999994
401,0680540,43.01382008333332,142.044447
402,0680549,43.01047659999999,142.04982879999997
403,0680542,43.01659627272728,142.05976881818182
404,0680543,43.02342669230771,142.07686123076925
405,0680751,42.96034348484849,142.03057568181833
406,0680753,42.9307,142.095794
407,0680422,43.026598,141.983342
408,0680407,43.068526,141.98715666666666
409,0680423,43.022098799999995,141.9746958
410,0680752,42.966260750000004,142.05260495
411,0680755,42.93458081818181,142.03994444628105
412,0680425,43.027589,141.9690264705882
413,0680035,43.2053898,141.7580034
414,0680034,43.204573,141.760268
415,0790183,43.25287933333334,141.782617
416,0790181,43.24029078260869,141.79834226086953
417,0690384,43.17798054347827,141.68255434782606
418,0680847,43.169478176470584,141.7418957647059
419,0680836,43.16410384905659,141.81103347169812
420,0690365,43.18190136111111,141.7106282777778
421,0680112,43.130697,141.797412
422,0680133,43.10201388888889,141.75356811111112
423,0680122,43.1268253125,141.745739
424,0680121,43.12223234782609,141.74203815217393
425,0680135,43.092459,141.741011
426,0680134,43.08821882608696,141.7507797826087
427,0680104,43.151361,141.7476064
428,0680131,43.105637099999996,141.73750380000004
429,0680124,43.117425,141.744768
430,0680103,43.14094025,141.7450895
431,0680126,43.115288500000005,141.73887150000002
432,0680123,43.12142511111111,141.74551655555555
433,0680136,43.11971245161292,141.73624809677418
434,0680127,43.11940662790699,141.7416884186046
435,0680132,43.113455833333326,141.74491766666668
436,0680125,43.1166018125,141.7414004375
437,0680115,43.118432159090894,141.75152259090916
438,0680114,43.112707799999995,141.8006998
439,0680111,43.135937,141.7577646315789
440,0680833,43.163203755555564,141.76498706666675
441,0680846,43.16183378571428,141.7389682857143
442,0690376,43.15886663636364,141.67969845454547
443,0680818,43.190070375,141.768729125
444,0680048,43.211292101265805,141.73355456962025
445,0680015,43.22555492857142,141.79249890476189
446,0680826,43.193827425531914,141.79338197872332
447,0680825,43.20234980555556,141.7910632777778
448,0690366,43.15783133333333,141.69205466666668
449,0680837,43.2073911,141.82275429999999
450,0690383,43.15779194736843,141.65244447368423
451,0680835,43.181980833333334,141.78334983333335
452,0680810,43.1807134,141.75197399999996
453,0790182,43.25436675,141.79499291666667
454,0680016,43.22978989156625,141.76753169879527
455,0680855,43.18400224999999,141.739392
456,0680047,43.20195366666667,141.7344861111111
457,0930083,44.032297,144.25944149999998
458,0930041,44.013163,144.266567
459,0930084,44.030151666666676,144.23806233333332
460,0930042,43.99237805882351,144.27342099999998
461,0930043,44.00978200000001,144.26088933333332
462,0930089,44.02303871428571,144.25182771428572
463,0930032,44.0168590909091,144.28397409090908
464,0770001,43.97854842857142,141.65328899999997
465,0770002,43.96329936842106,141.64667473684213
466,0770047,43.94151583333334,141.63438066666671
467,0770025,43.93400809374999,141.65897146875002
468,0770036,43.91905524999999,141.63824866666667
469,0770035,43.91220544444444,141.61657144444447
470,0530035,42.673312,141.61567
471,0591364,42.663818,141.670156
472,0591373,42.63671600000001,141.65990811111112
473,0530841,42.63745075,141.55935475
474,0591361,42.76955044117648,141.72704570588235
475,0591372,42.663186,141.668913
476,0970014,45.370458,141.684842
477,0970006,45.40739033333333,141.682492
478,0970013,45.378455,141.717499
479,0720835,43.33042618181818,141.90041609090912
480,0720831,43.331388,141.912343
481,0720834,43.329847,141.902103
482,0720832,43.3308866,141.9052734
483,0720833,43.32737,141.90626533333332
484,0720819,43.32714000000001,141.89154333333332
485,0720041,43.309698,141.865922
486,0790261,43.373476000000004,141.86643533333333
487,0790266,43.370658500000005,141.8703265
488,0720841,43.329787,141.935173
489,0720825,43.307589,141.866217
490,0790174,43.263431,141.815561
491,0790175,43.276222,141.797567
492,0750036,43.516501999999996,142.21164705263158
493,0791371,43.4941241627907,142.20364280000013
494,0750018,43.54313597560977,142.15169221951228
495,0750167,43.475821,142.171204
496,0750161,43.488900437499986,142.17244093749997
497,0791372,43.48043530769232,142.21855453846155
498,0750162,43.482725499999994,142.18001366666667
499,0750017,43.544141363636356,142.10512845454545
500,0750041,43.514928653846155,142.18599352564112
501,0750164,43.450331,142.16043128571428
502,0750163,43.46155,142.166358
503,0670025,43.10215757575759,141.5785790606061
504,0690826,43.086443307692306,141.5408986538462
505,0670024,43.10661451851851,141.57561648148146
506,0670034,43.116516700000005,141.5335371
507,0670072,43.10899994736843,141.54806226315787
508,0670022,43.10394046511627,141.59842060465115
509,0670001,43.1166755909091,141.55078799999998
510,0690845,43.08680449999999,141.4851464375
511,0690864,43.08122683333334,141.50965961111112
512,0690843,43.0674431,141.48482289999998
513,0690861,43.089149799999994,141.50249290000002
514,0690862,43.087255388888885,141.5051271111111
515,0690846,43.07508047058824,141.48491447058825
516,0690842,43.070285500000004,141.48793505
517,0690863,43.08463065217392,141.50819952173916
518,0690851,43.081024541666665,141.49694258333335
519,0690853,43.076773812499994,141.5029299375
520,0690854,43.073133217391316,141.4928008695652
521,0690844,43.06401182352941,141.48275470588237
522,0690866,43.08466333333334,141.5013038333333
523,0690852,43.078312000000004,141.49947261904762
524,0690847,43.06856985714286,141.47962510714288
525,0690865,43.081813,141.5044436
526,0690855,43.07572761111111,141.49056711111112
527,0690841,43.08182685185185,141.4920736296296
528,0670052,43.12157810909088,141.47120739999997
529,0670064,43.09683662068966,141.55105168965514
530,0670063,43.10313338888888,141.55115783333335
531,0670061,43.106860962962955,141.56026374074077
532,0670062,43.10250748275862,141.55664937931033
533,0670051,43.12339547058825,141.51728147058827
534,0690812,43.09949905263157,141.53369568421053
535,0670055,43.146127000000014,141.53014417857142
536,0690806,43.10851877777777,141.51469342592597
537,0670074,43.102727037037035,141.53945870370373
538,0690801,43.10482084,141.52248404
539,0670033,43.11969609090909,141.52727118181818
540,0670023,43.110939916666666,141.56878350000002
541,0670021,43.130966306122474,141.63225904081634
542,0670026,43.13174700000001,141.62063914285713
543,0670028,43.13697249999999,141.63055433333332
544,0670027,43.133453689655184,141.62680479310345
545,0670053,43.148459100000004,141.5011302
546,0690811,43.1017945862069,141.527847137931
547,0690832,43.05270106521739,141.5322707608696
548,0690802,43.10066766666666,141.51698116666668
549,0690815,43.09006013636363,141.51632472727272
550,0690816,43.09221056000001,141.51262208000003
551,0690803,43.09697529166667,141.5109825416667
552,0690825,43.09117981818182,141.53473963636364
553,0690814,43.08806824999999,141.51969429166664
554,0690804,43.093560749999995,141.5064762
555,0690817,43.097297200000014,141.52099277777782
556,0690831,43.083512250000005,141.52432660937504
557,0690813,43.094099357142866,141.52716430952378
558,0670071,43.110562666666674,141.55260833333332
559,0690822,43.06626617105263,141.5590306578948
560,0690821,43.09355585294118,141.53908699999997
561,0690824,43.087701499999994,141.53105213888887
562,0690833,43.06264819444445,141.49007319444445
563,0690834,43.068857400000006,141.4972394
564,0690836,43.073004857142855,141.51029071428573
565,0690835,43.062739249999986,141.5034946944444
566,0670005,43.11338233333334,141.53591856666665
567,0690823,43.08208793548387,141.53797496774195
568,0670056,43.14757055670101,141.5689530309278
569,0670042,43.11185775,141.52042867857142
570,0670075,43.10593539130435,141.53330582608697
571,0670058,43.10931355555556,141.57971477777778
572,0670059,43.11337828571429,141.5784182142857
573,0670057,43.105227,141.5834544
574,0670032,43.11575387234043,141.5247075744681
575,0670041,43.10812566666667,141.52849104761907
576,0670031,43.109121650000006,141.5383179
577,0670054,43.161659421052626,141.49198563157896
578,0670073,43.10616486363637,141.54434577272727
579,0670065,43.10054086956522,141.56784686956522
580,0670066,43.098890499999996,141.56343773076927
581,0670004,43.11177357894737,141.54164600000001
582,0791143,43.547978,142.067225
583,0791274,43.558384749999995,142.077619
584,0791101,43.582665714285696,142.01285645714287
585,0791156,43.56476004761906,141.99709795238095
586,0791133,43.55499,142.06218550000003
587,0791131,43.57773053333334,142.05225033333332
588,0791132,43.559025058823536,142.06317449999997
589,0791271,43.551611,142.100671
590,0791284,43.535793999999996,142.111989
591,0791102,43.58297078571429,142.03239503571427
592,0995175,44.384790249999995,143.30102525
593,0995172,44.3631535,143.31757299999998
594,0995173,44.361898142857136,143.28433428571427
595,0940022,44.324484333333345,143.34252873333332
596,0940023,44.319288625,143.37273259375004
597,0950051,44.19454426666666,142.3790580666667
598,0950061,44.2015756,142.39326980000004
599,0950056,44.180251874999996,142.371369625
600,0950044,44.18296541176471,142.40869564705883
601,0950055,44.160640666666666,142.37415833333333
602,0950046,44.152336,142.40205914285713
603,0950047,44.152047333333336,142.39710466666668
604,0960064,44.34483500000001,142.491262
605,0960071,44.333808499999996,142.460049
606,0980503,44.29497340909092,142.42219336363635
607,0980511,44.295361055555546,142.42871950000006
608,0980506,44.29452778125001,142.4178985
609,0980507,44.294641194444445,142.41260255555557
610,0980502,44.297665606060605,142.42180372727267
611,0980516,44.28834952631579,142.4212487894737
612,0980505,44.29089200000002,142.41821450000003
613,0980504,44.2931796,142.41987699999999
614,0960063,44.344714,142.47700333333333
615,0682151,43.24408575,141.88101125
616,0682112,43.25819527272727,141.95860163636362
617,0682114,43.256077285714284,141.95048985714286
618,0682118,43.262070083333334,141.95159883333332
619,0682115,43.260405375,141.954994625
620,0682117,43.263425000000005,141.95617350000003
621,0682113,43.25615,141.9569968
622,0682164,43.24311215000001,141.84915519999998
623,0682167,43.22995972222222,141.8494798333333
624,0682165,43.23868808333335,141.81394056666664
625,0682108,43.25289667857144,141.87873499999998
626,0682166,43.223003647058825,141.82931305882352
627,0682162,43.26060533333333,141.86174300000002
628,0682105,43.25412794736843,141.90357405263157
629,0682153,43.24666857142857,141.87706721428572
630,0682155,43.24900725925926,141.87234237037035
631,0682154,43.250141642857145,141.87501542857143
632,0682152,43.24358161538463,141.87723376923077
633,0682163,43.25125566666666,141.83663616666666
634,0682158,43.24242366666667,141.86993444444445
635,0682137,43.248183,141.9074674
636,0682131,43.25409671428571,141.93026485714284
637,0682133,43.251073625,141.918152625
638,0682132,43.251320799999995,141.923246
639,0682104,43.257234857142855,141.9219158571429
640,0682146,43.22735666666667,141.89218833333334
641,0682144,43.22922566666668,141.89290325000002
642,0682147,43.233523,141.885223
643,0682142,43.23459466666666,141.8857257777778
644,0682148,43.23566483333334,141.88270633333335
645,0682143,43.23075,141.88946425
646,0682161,43.244537463414645,141.86179592682925
647,0682141,43.240094789473694,141.878751
648,0682103,43.261935,141.9502785
649,0682106,43.25159110344827,141.8906535517241
650,0682156,43.24729551351353,141.8679030270271
651,0682168,43.235824545454555,141.86709
652,0682121,43.260452375,141.946481125
653,0682125,43.25783414285714,141.93771585714288
654,0682122,43.26095157142857,141.94312285714287
655,0682124,43.257787,141.9415007777778
656,0682128,43.2563315,141.9325685
657,0682123,43.260231499999996,141.94040366666667
658,0682127,43.256345,141.93583866666665
659,0682107,43.24804445454546,141.88358290909088
660,0682157,43.24440355555556,141.8720347777778
661,0870023,43.309588733333335,145.60720440000006
662,0870032,43.28970280487803,145.58315841463406
663,0870034,43.296130624999996,145.560342625
664,0870037,43.31001793750001,145.5384080625
665,0870002,43.353786444444445,145.62092511111112
666,0660014,42.82101222222222,141.6672948888889
667,0660004,42.90786190476191,141.7247788095238
668,0660051,42.792221999999995,141.6103433478261
669,0660001,42.87280979310345,141.63060399999998
670,0660013,42.81496775,141.684272
671,0660002,42.902218250000004,141.64358280000002
672,0660077,42.85267654347826,141.6131284782609
